customer_id,service_time,window_start,window_end,recipes
76,9.38,480,960,Shawarma Beef & Turmeric Rice Bowls
77,9.43,480,960,Sweet & Smoky Pork Filet
78,5.2,960,1440,Shawarma-Spiced Chicken & Farro Bowls
79,9.85,960,1440,Silky Sicilian Gluten-Free Fresh Fusilli
80,4.82,480,960,Mushroom & Spinach Ramen with Chicken
81,4.91,960,1440,Pepita-Crusted Salmon
82,5.49,0,480,Crispy Kickin' Cayenne Chicken Cutlets
83,4.88,480,960,Firecracker Meatballs
84,2.9,0,480,Lemon Herb Chicken & Artichoke-Celery Salad
85,6.09,0,480,Smashed Black Bean Tostadas
86,7.9,480,960,Crispy Parmesan Chicken & Bacon Linguine
87,5.41,960,1440,Organic Chicken & Creamy Lemon Zucchini Orzo
88,2.95,0,480,Sweet Thai Chili Barramundi
89,6.57,480,960,Silky Sicilian Penne with Shrimp
90,7.67,0,480,Silky Sicilian Penne with Shrimp
91,6.21,0,480,BBQ Pineapple & Shrimp Flatbreads
92,5.45,0,480,Peachy Gochujang Pork Wraps
93,6.39,0,480,Ponzu-Glazed Trout & Broccoli Tempura
94,8.67,960,1440,Peachy Gochujang Chicken Wraps
95,9.78,0,480,Figgy Balsamic Steak
96,4.5,0,480,Mexican-Spiced Chicken & Street Corn Rice Bowls
97,4.9,0,480,Cheesy Southwest Chicken & Kale Rice
98,4.32,960,1440,Za'atar Feta & Chicken Pita Pockets
99,8.85,0,480,Crispy Organic Chicken & Bacon Alfredo
100,2.93,0,480,Fried Chicken BLT Sandwiches
