customer_id,service_time,window_start,window_end,recipes
62,2.03,1320,1260,Steak Salad & Tangy Red Pepper Vinaigrette
63,6.49,1320,1260,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
64,7.1,720,840,Creamy Chicken Pot Pie
65,2.15,1320,1260,Chicken & Edamame Stir-Fry
66,2.76,840,960,Organic Chicken & Spinach Caprese Salad
67,2.66,240,360,Pepita-Crusted Salmon
68,3.82,480,120,Low-Lift Romesco Chicken & Garlic Herb Orzo
69,8.18,360,480,Mushroom & Spinach Ramen with Turkey
70,2.4,120,240,Onion Crunch Organic Chicken
71,8.56,840,960,Pan-Seared Sirloin Steak & Rosemary Potatoes
72,7.85,360,480,Cheesy Southwest Chicken & Kale Rice
73,6.19,120,240,Lemon Herb Organic Chicken & Couscous
74,9.38,600,720,Shawarma Beef & Turmeric Rice Bowls
75,9.43,600,720,Sweet & Smoky Pork Filet
76,5.2,1080,1200,Shawarma-Spiced Chicken & Farro Bowls
77,9.85,360,480,Silky Sicilian Gluten-Free Fresh Fusilli
78,4.82,600,720,Mushroom & Spinach Ramen with Chicken
79,4.91,120,240,Pepita-Crusted Salmon
80,5.49,1080,1200,Crispy Kickin' Cayenne Chicken Cutlets
81,4.88,1320,1260,Firecracker Meatballs
82,2.9,120,240,Lemon Herb Chicken & Artichoke-Celery Salad
83,6.09,1080,1200,Smashed Black Bean Tostadas
84,7.9,360,480,Crispy Parmesan Chicken & Bacon Linguine
85,5.41,840,960,Organic Chicken & Creamy Lemon Zucchini Orzo
86,2.95,720,840,Sweet Thai Chili Barramundi
87,6.57,1320,1260,Silky Sicilian Penne with Shrimp
88,7.67,960,1080,Silky Sicilian Penne with Shrimp
89,6.21,840,960,BBQ Pineapple & Shrimp Flatbreads
90,5.45,480,600,Peachy Gochujang Pork Wraps
91,6.39,120,240,Ponzu-Glazed Trout & Broccoli Tempura
92,8.67,480,600,Peachy Gochujang Chicken Wraps
93,9.78,840,960,Figgy Balsamic Steak
94,4.5,1080,1200,Mexican-Spiced Chicken & Street Corn Rice Bowls
95,4.9,960,1080,Cheesy Southwest Chicken & Kale Rice
96,4.32,1320,1260,Za'atar Feta & Chicken Pita Pockets
97,8.85,1320,1260,Crispy Organic Chicken & Bacon Alfredo
98,2.93,1320,1260,Fried Chicken BLT Sandwiches
99,3.39,960,1080,Steak with Mushroom Cream Sauce
100,2.1,480,120,Shawarma-Spiced Chicken & Rice Bowls
101,4.71,960,1080,Paprika Chicken with Sweet Potato Jumble
102,4.99,720,840,Smoky Mustard Chicken & Roasted Potatoes
103,9.73,960,1080,Crispy Parmesan Chicken & Bacon Linguine
104,8.78,840,960,Savory Paprika Tilapia with Rice & Beans
105,6.76,480,120,Harvest Kale Salad with Shrimp
106,6.6,1320,1260,Chicken & Greek Salad Pita Pockets
107,3.74,840,960,Pub-Style Turkey Shepherd's Pie
108,8.4,840,960,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce
109,6.18,1200,1320,Steak Agnolotti in Brown Butter Sauce
110,3.49,240,360,Crispy Parmesan Chicken & Bacon Linguine
111,3.08,480,120,Smashed Black Bean Tostadas
112,8.26,840,960,Southwest Chicken Tacos
113,3.24,240,360,BBQ Cheddar Burgers with Chipotle Mayo
114,4.85,240,360,Cheesy BBQ Chicken Pizzas
115,4.15,480,120,One-Pan Cantina Shrimp Fajitas
116,2.93,1200,1320,BBQ Pineapple & Bacon Flatbreads
117,7.02,480,600,Herbed Chicken & Creamy Lemon Zucchini Orzo
118,9.52,1080,1200,Crispy Organic Chicken & Bacon Alfredo
119,8.37,720,840,Silky Sicilian Penne with Shrimp
120,8.72,1080,1200,German Ranch Steak with Dijon Sauce
121,2.18,960,1080,Silky Sicilian Penne
122,6.21,1320,1260,Shawarma-Spiced Beef & Rice Bowls
123,7.69,720,840,Crispy Organic Chicken & Bacon Alfredo
124,5.02,960,1080,Harvest Kale & Roasted Brussels Salad
125,4.3,840,960,Baked Old Bay Scallop & Shrimp Gratins
126,7.62,1320,1260,Organic Chicken & Spinach Caprese Salad
127,4.23,120,240,Silky Sicilian Gluten-Free Fresh Fusilli
128,6.9,480,120,Palermo Prosciutto & Chicken Fusilli
129,5.45,720,840,One-Pan French Onion Orzotto
130,3.1,720,840,Smashed Black Bean & Beef Tostadas
131,3.52,840,960,Spicy Peruvian Organic Chicken
132,7.1,480,600,Baked Old Bay Scallop & Shrimp Gratins
133,5.24,240,360,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
134,9.57,1320,1260,Turkey Lomo Saltado
135,7.72,840,960,Cheesy BBQ Chicken Pizzas
136,7.91,600,720,Mexican-Spiced Shrimp & Street Corn Rice Bowls
137,8.43,1200,1320,Szechuan-Glazed Chicken & Jasmine Rice
138,8.85,240,360,Greek Goddess Shrimp & Bulgur Bowls
139,6.8,480,120,Peachy Gochujang Chicken Wraps
140,5.24,240,360,Smashed Black Bean Tostadas
141,2.08,480,600,Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
142,6.71,240,360,Pan-Seared Chicken & Rosemary Potatoes
143,8.54,480,120,Prep & Bake Dijon Pecan Organic Chicken
144,9.8,480,600,Argentinian Chicken
145,7.52,1080,1200,Cheesy Southwest Chicken & Kale Rice
146,7.11,720,840,Mexican-Spiced Shrimp & Street Corn Rice Bowls
147,9.35,720,840,Pub-Style Shepherd's Pie
148,8.2,1200,1320,Crispy Kickin' Cayenne Chicken Cutlets
149,6.85,960,1080,Sweet & Smoky Ranch Steak
150,7.04,1080,1200,Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
151,9.87,1080,1200,Shawarma-Spiced Chicken & Rice Bowls
152,7.72,1320,1260,Swicy Poke-Inspired Rainbow Trout Bowls
153,3.58,240,360,Smashed Black Bean Tostadas
154,6.7,720,840,Mushroom & Spinach Ramen with Turkey
155,7.34,480,120,"Warm Lentil, Carrot & Feta Salad"
156,3.15,360,480,Rib-Eye Steak & Creamy Mustard Sauce
157,9.21,360,480,Onion Crunch Organic Chicken
158,4.04,480,600,Chicken Chimichurri Grain Bowls
159,3.69,720,840,Crispy Parmesan Chicken & Bacon Linguine
160,5.21,720,840,Cheesy Southwest Chicken & Kale Rice
161,6.22,1200,1320,Lemon Herb Organic Chicken & Couscous
162,3.59,360,480,Chicken Sausage Pomodoro Penne Bake
163,9.2,720,840,BBQ Pineapple Flatbreads
164,4.76,1200,1320,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
165,2.38,240,360,Crispy Parmesan Chicken & Bacon Linguine
166,5.22,600,720,Turkey Lomo Saltado
167,6.84,1320,1260,Silky Sicilian Gluten-Free Fresh Fusilli
168,8.99,120,240,Coconut-Crusted Tilapia Sandwiches
169,8.37,1080,1200,Seared Salmon & Lemon-Dijon Sauce
170,7.39,960,1080,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
171,7.4,480,600,Sirloin Steak Salad & Red Pepper Dressing
172,9.83,600,720,Crispy Chicken & Bacon Alfredo
173,4.36,1320,1260,Creamy Dill Ranch Steak
174,5.24,1320,1260,Curried Chicken & Roasted Sweet Potato Jumble
175,3.01,1320,1260,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
176,8.0,1320,1260,Harvest Kale Salad with Bacon
177,4.59,360,480,Sweet Potato & Bacon Quesadillas
178,8.23,1200,1320,Smoky Mustard Chicken & Roasted Potatoes
179,6.95,1080,1200,Air Fryer Swicy Cajun Chicken Sandwiches
180,2.75,720,840,Chicken & Edamame Stir-Fry
181,3.3,1320,1260,Smoky Mustard Pork Chops & Roasted Potatoes
182,2.48,960,1080,Smoky Mustard Chicken & Roasted Potatoes
183,7.6,720,840,Firecracker Meatballs
184,3.36,480,120,Pan-Seared Sirloin Steak & Rosemary Potatoes
185,2.59,480,120,Fried Chicken BLT Sandwiches
186,5.5,960,1080,Sweet & Smoky Chicken
187,7.09,1200,1320,Pub-Style Turkey Shepherd's Pie
188,7.26,960,1080,Seared Salmon & Kale Salad with Mango
189,4.52,360,480,Seared Salmon & Kale Salad with Mango
190,7.45,960,1080,Curry Chicken Banh Mi
191,2.83,240,360,Seared Salmon & Kale Salad with Mango
192,5.92,720,840,Swicy Poke-Inspired Rainbow Trout Bowls
193,2.09,600,720,Shawarma Turkey & Turmeric Rice Bowls
194,5.56,840,960,One-Pan French Onion & Steak Orzotto
195,6.89,1200,1320,"Turkey, Sweet Potato & Pepper Quesadillas"
196,8.09,960,1080,Onion Crunch Organic Chicken
197,2.79,480,600,Spicy Peruvian Organic Chicken
198,7.82,480,120,Rainbow Trout Agnolotti
199,4.99,240,360,Argentinian Chicken
200,6.86,1080,1200,Organic Chicken Milanese & Pesto Penne
201,10.0,1320,1260,Palermo Prosciutto & Chicken Fusilli
202,5.89,840,960,Shawarma Chicken & Turmeric Rice Bowls
203,4.5,1200,1320,Zucchini & Beef Pomodoro Penne Bake
204,5.39,600,720,Southwest Shrimp Tacos
205,5.73,840,960,Cheesy Bacon Jam-Stuffed Chicken
206,2.58,960,1080,Steak & Cheddar-Swiss Fondue Board
207,5.01,360,480,Walnut Pesto Scallops & Purple Sweet Potato Puree
208,3.75,480,120,Chicken Chimichurri Grain Bowls
209,2.26,480,120,Argentinian Chicken
210,7.36,1080,1200,One-Pan Cantina Shrimp Fajitas
211,7.93,360,480,Smashed Black Bean Tostadas
212,4.65,1320,1260,Hainanese-Style Roasted Chicken & Rice
213,5.74,720,840,Sweet & Tangy Tempura Chicken Sandos
214,7.28,120,240,Steak with Mushroom Cream Sauce
215,5.15,240,360,Argentinian Bavette Steak
216,6.38,480,120,Steak Salad & Tangy Red Pepper Vinaigrette
217,9.98,480,600,Cheesy Prosciutto Organic Chicken Rollatini
218,2.6,480,120,Air Fryer Cajun Chicken & Bacon Sandos
219,2.83,840,960,Cheesy Prosciutto Chicken Rollatini
220,4.36,480,120,Air Fryer Swicy Cajun Chicken Sandwiches
221,3.83,1200,1320,Chicken Sausage Pomodoro Penne Bake
222,2.23,480,120,Creamy Dill Sirloin Steak
223,6.61,120,240,Harvest Kale & Roasted Brussels Salad
224,6.12,120,240,Zesty Lemon-Parsley Trout
225,5.85,1320,1260,Zucchini & Shrimp Pomodoro Penne Bake
226,5.82,600,720,Greek Goddess Steak & Bulgur Bowls
227,4.89,720,840,Mushroom & Spinach Ramen with Turkey
228,9.02,480,600,Organic Chicken Chimichurri Grain Bowls
229,3.78,480,120,Lemon Herb Salmon & Couscous
230,5.42,480,120,Blackened Half Chicken with Mango-Lime BBQ Sauce
231,6.09,240,360,Cheesy Prosciutto Organic Chicken Rollatini
232,7.7,120,240,Lemon Herb Chicken & Artichoke-Celery Salad
233,9.08,480,600,Cheesy Buffalo Chicken Flatbreads
234,9.8,1320,1260,Mexican-Spiced Salmon & Street Corn Rice Bowls
235,3.2,1080,1200,Chicken Sausage Pomodoro Penne Bake
236,5.65,600,720,Barramundi with Lemon-Dill Sauce
237,8.73,720,840,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
238,2.78,360,480,Palermo Prosciutto & Chicken Fusilli
239,7.89,720,840,Mexican-Spiced Chicken & Street Corn Rice Bowls
240,8.92,1200,1320,Mexican-Spiced Chicken & Street Corn Rice Bowls
241,4.99,840,960,Prosciutto-Wrapped Herb-Stuffed Chicken
242,2.34,1200,1320,Sesame Kimchi Fried Rice
243,9.27,480,120,Southwest Steak Fajita Tacos
244,5.47,600,720,Shrimp Spaghetti with a Kick
245,2.63,840,960,Silky Sicilian Penne & Sirloin Steak
246,3.95,480,600,BBQ Pineapple & Bacon Flatbreads
247,3.17,360,480,Steak Salad & Tangy Red Pepper Vinaigrette
248,6.87,120,240,"Sweet Soy Chicken, Mushroom & Snow Pea Stir-Fry"
249,7.7,600,720,Shrimp Spaghetti with a Kick
250,9.74,600,720,Prep & Bake Cheesy Tomato Ravioli
251,3.95,1200,1320,Smoky Mustard Pork Chops & Roasted Potatoes
252,8.78,480,120,Paprika Chicken with Sweet Potato Jumble
253,6.12,960,1080,Chicken Chimichurri Grain Bowls
254,5.13,1320,1260,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
255,2.62,1200,1320,Onion Crunch Organic Chicken
256,3.54,600,720,Palermo Prosciutto & Chicken Fusilli
257,8.72,240,360,Zucchini & Turkey Pomodoro Penne Bake
258,7.5,360,480,Lemon Herb Salmon & Couscous
259,4.44,1320,1260,Harvest Kale Salad with Sirloin Steak
260,8.26,1200,1320,One-Pot Loaded Three-Bean Chicken Chili
261,7.79,360,480,Fried Chicken BLT Sandwiches
262,9.44,240,360,One-Pan Cantina Shrimp Fajitas
263,7.24,1080,1200,Palermo Prosciutto & Chicken Fusilli
264,3.54,240,360,Chicken Chimichurri Grain Bowls
265,9.33,240,360,Zucchini & Chicken Pomodoro Penne Bake
266,5.83,360,480,Steak & Edamame Stir-Fry
267,2.01,720,840,Zucchini Pomodoro Penne Bake
268,7.18,360,480,Mexican-Spiced Chicken & Street Corn Rice Bowls
269,6.24,960,1080,Steak with Mushroom Cream Sauce
270,3.84,480,120,BBQ Cheddar Turkeyburgers & Chipotle Mayo
271,3.51,840,960,Chicken & Edamame Stir-Fry
272,8.09,720,840,Lemon Herb Chicken & Artichoke-Celery Salad
273,2.91,120,240,Tex-Mex Chicken & Queso Rice Bowls
274,2.86,840,960,Southwest Shrimp Tacos
275,9.97,480,120,"Warm Lentil, Carrot & Feta Salad"
276,6.22,1200,1320,Spicy Peruvian Organic Chicken
277,7.13,1320,1260,Pesto Chicken Salad Lettuce Wraps
278,7.66,960,1080,German Ranch Steak with Dijon Sauce
279,8.47,960,1080,Spicy Peruvian Steak
280,8.31,120,240,Grass-Fed Rib-Eye Agnolotti
281,6.97,720,840,Korean BBQ Mushroom & Bacon Sandwiches
282,3.65,1080,1200,Sweet & Tangy Tempura Chicken Sandos
283,7.05,240,360,Smoky Chipotle Beef Burrito Bowls
284,8.97,720,840,Baked Old Bay Scallop & Shrimp Gratins
285,7.13,1320,1260,Southwest Steak Fajita Tacos
286,8.93,1080,1200,Air Fryer Cajun Organic Chicken Sandos
287,6.02,960,1080,One-Pan Cheesy Beef Tortilla Melts
288,8.93,360,480,Crispy Tofu Sesame Lo Mein
289,4.48,1320,1260,Southwest Chicken Tacos
290,6.08,480,120,Chicken & Edamame Stir-Fry
291,9.55,120,240,"Beef, Sweet Potato & Pepper Quesadillas"
292,3.66,480,120,Fried Chicken BLT Sandwiches
293,7.33,1320,1260,Shrimp & Greek Salad Pita Pockets
294,3.68,480,600,Zucchini Pomodoro Fusilli Bake
295,7.22,480,600,Ponzu-Glazed Trout & Broccoli Tempura
296,3.9,1200,1320,Creamy Chicken Pot Pie
297,3.14,720,840,"Italian Chicken, Bacon & Pepper Sandos"
298,4.75,960,1080,Silky Sicilian Penne with Chicken Sausage
299,5.84,960,1080,Steak with Peppercorn Sauce & Brussels
300,9.63,240,360,Steak & Cheddar-Swiss Fondue Board
301,9.41,240,360,Chicken Milanese & Creamy Pesto Fusilli
302,3.96,240,360,"Chicken, Sweet Potato & Pepper Quesadillas"
303,2.23,360,480,Rib-Eye Steak & Creamy Mustard Sauce
304,8.7,840,960,Pub-Style Shepherd's Pie
305,5.65,600,720,Onion Crunch Organic Chicken
306,8.84,840,960,Chicken Milanese & Creamy Pesto Fusilli
307,5.01,480,120,Shrimp & Greek Salad Pita Pockets
308,9.61,840,960,Silky Sicilian Penne with Bacon
309,8.25,360,480,Red Curry Lo Mein Stir-Fry & Candied Peanuts
310,8.03,1200,1320,Grass-Fed Rib-Eye Agnolotti
311,9.33,480,120,Zesty Lemon-Parsley Trout
312,6.22,840,960,Savory Paprika Tilapia with Rice & Beans
313,8.9,360,480,Zucchini Pomodoro Fusilli Bake
314,5.18,600,720,Szechuan Pork Noodle Stir-Fry
315,7.75,840,960,Melty Double Red Pepper & Bacon Panini
316,3.03,360,480,Dijon Dill Chicken
317,8.02,240,360,Harvest Kale Salad with Shrimp
318,9.3,960,1080,Seared Salmon & Tomato-Dill Relish
319,9.48,240,360,Crispy Organic Chicken & Bacon Alfredo
320,9.77,960,1080,"Sweet Soy Chicken, Mushroom & Snow Pea Stir-Fry"
321,4.52,120,240,Smashed Black Bean & Beef Tostadas
322,8.29,120,240,Mushroom & Spinach Ramen with Beef
323,6.8,120,240,Cheesy Buffalo Chicken Flatbreads
324,8.54,600,720,Red Curry Lo Mein Stir-Fry & Candied Peanuts
325,3.62,240,360,Paprika Chicken with Sweet Potato Jumble
326,6.72,960,1080,Soy-Ginger Beef Meatball Rice Bowls
327,9.26,360,480,Savory Paprika Tilapia with Rice & Beans
328,7.15,480,120,Za'atar Pistachio-Crusted Sea Bass
329,6.93,360,480,German Ranch Steak with Dijon Sauce
330,4.98,480,120,Hawaiian-Style Coconut Tempura Shrimp
331,5.3,480,600,Smashed Black Bean & Beef Tostadas
332,3.36,360,480,Shawarma Turkey & Turmeric Rice Bowls
333,5.0,840,960,Figgy Balsamic Bavette Steak
334,3.6,840,960,Pepita-Crusted Salmon
335,7.37,720,840,Southwest Bavette Steak Fajita Tacos
336,5.38,240,360,Tex-Mex Chicken & Queso Rice Bowls
337,2.91,480,120,Harvest Kale Salad with Bacon
338,7.15,480,120,Firehouse Cheeseburgers
339,8.74,1320,1260,Steak with Peppercorn Sauce & Brussels
340,5.16,1200,1320,Harvest Kale Salad with Chicken
341,9.82,240,360,Zucchini & Chicken Pomodoro Penne Bake
342,5.15,600,720,Palermo Prosciutto & Chicken Fusilli
343,6.92,720,840,Prep & Bake Dijon Pecan Organic Chicken
344,7.65,600,720,One-Pot Loaded Three-Bean Chicken Chili
345,3.35,600,720,Mushroom & Spinach Ramen with Beef
346,8.77,600,720,Zucchini & Shrimp Pomodoro Penne Bake
347,8.04,240,360,BBQ Cheddar Burgers with Chipotle Mayo
348,9.87,600,720,Shrimp & Greek Salad Pita Pockets
349,4.14,840,960,Onion Crunch Organic Chicken
350,9.14,1200,1320,Dark Meat Chicken Quesadillas with Mango Salsa
351,7.84,1200,1320,Szechuan-Glazed Chicken & Jasmine Rice
352,4.36,120,240,Dark Meat Chicken Quesadillas with Mango Salsa
353,9.57,480,600,Savory Mushroom & Spinach Ramen
354,6.38,480,120,Salmon with Lemon-Dill Sauce
355,2.95,1320,1260,Spicy Peruvian Steak
356,3.44,480,120,Onion Crunch Organic Chicken
357,4.21,480,600,Silky Sicilian Penne with Shrimp
358,8.64,1320,1260,Sweet & Smoky Pork Filet
359,5.91,240,360,Steak with Peppercorn Sauce & Brussels
360,6.33,360,480,Cheesy Bacon Jam-Stuffed Chicken
361,2.41,240,360,Organic Chicken & Creamy Lemon Zucchini Orzo
362,2.75,480,120,Creamy Dill Organic Chicken
363,7.75,480,120,Soy-Ginger Turkey Meatball Rice Bowls
364,5.83,1320,1260,One-Pan French Onion & Trout Orzotto
365,8.49,1320,1260,Shawarma-Spiced Chicken & Rice Bowls
366,5.71,480,600,Tex-Mex Chicken & Queso Rice Bowls
367,8.9,600,720,Spicy Peruvian Steak
368,4.73,240,360,Crispy Organic Chicken & Bacon Alfredo
369,2.32,1320,1260,Shawarma-Spiced Beef & Rice Bowls
370,8.92,960,1080,Melty Double Red Pepper & Bacon Panini
371,7.25,480,600,Soy-Ginger Beef Meatball Rice Bowls
372,2.01,840,960,BBQ Flatbreads & Chicken Sausage
373,6.64,480,120,"Sweet Soy Chicken, Mushroom & Snow Pea Stir-Fry"
374,4.65,480,600,Za'atar Pistachio-Crusted Sea Bass
375,9.54,240,360,Creamy Lobster Pot Pie
376,4.74,1320,1260,Figgy Balsamic Bavette Steak
377,8.39,480,120,Swicy Poke-Inspired Rainbow Trout Bowls
378,8.4,360,480,Turkey Lomo Saltado
379,6.89,480,600,Mexican-Spiced Chicken & Street Corn Rice Bowls
380,6.85,720,840,Rib-Eye Steak & Creamy Mustard Sauce
381,7.49,480,120,Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
382,6.44,240,360,Cheesy Prosciutto Organic Chicken Rollatini
383,9.95,120,240,One-Pan French Onion & Trout Orzotto
384,7.18,960,1080,Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
385,6.17,1080,1200,Sweet & Smoky Pork Filet
386,6.71,600,720,Southwest Chicken Tacos
387,6.47,1080,1200,Chicken Chimichurri Grain Bowls
388,7.62,240,360,Hawaiian-Style Coconut Tempura Shrimp
389,4.1,840,960,Zesty Lemon-Parsley Trout
390,8.91,840,960,Paprika Chicken with Sweet Potato Jumble
391,6.21,120,240,Swicy Poke-Inspired Rainbow Trout Bowls
392,9.53,600,720,Mushroom & Spinach Ramen with Turkey
393,8.87,720,840,Mexican-Spiced Chicken & Street Corn Rice Bowls
394,2.65,120,240,Cheesy Bacon Jam-Stuffed Organic Chicken
395,6.59,1200,1320,One-Pan Cantina Shrimp Fajitas
396,8.95,1080,1200,Southwest Chicken Tacos
397,5.18,120,240,Mushroom & Spinach Ramen with Turkey
398,2.3,1080,1200,Silky Sicilian Penne with Bacon
399,3.44,480,120,Shawarma Turkey & Turmeric Rice Bowls
400,7.88,840,960,Crispy Parmesan Chicken & Bacon Linguine
401,9.01,480,120,Lemon Herb Chicken & Artichoke-Celery Salad
402,6.82,960,1080,Smoky Chipotle Beef Burrito Bowls
403,7.42,1200,1320,One-Pan Cheesy Beef Tortilla Melts
404,5.53,600,720,Crispy Organic Chicken & Bacon Alfredo
405,7.4,720,840,Zucchini Pomodoro Penne Bake
406,4.75,1080,1200,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce
407,4.55,720,840,Mushroom & Spinach Ramen with Turkey
408,5.59,1080,1200,Shrimp Spaghetti with a Kick
409,3.07,240,360,Harvest Kale Salad with Sirloin Steak
410,6.94,120,240,Butternut Agnolotti in Brown Butter & Parmesan
411,5.72,960,1080,Grass-Fed Rib-Eye Agnolotti
412,5.55,840,960,Argentinian Bavette Steak
413,2.82,1320,1260,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce
414,3.5,1080,1200,Red Curry Lo Mein Stir-Fry & Candied Peanuts
415,7.94,720,840,Figgy Balsamic Pork
416,8.25,960,1080,Silky Sicilian Penne
417,2.1,360,480,Shrimp & Greek Salad Pita Pockets
418,9.52,360,480,Melty Double Red Pepper & Bacon Panini
419,7.67,480,120,Creamy Dill Ranch Steak
420,6.56,840,960,Chicken & Greek Salad Pita Pockets
421,4.51,1320,1260,Curry Chicken Banh Mi
422,7.25,240,360,Soy-Ginger Beef Meatball Rice Bowls
423,9.99,720,840,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
424,8.06,1320,1260,Shawarma-Spiced Chicken & Farro Bowls
425,2.64,120,240,Sheet Pan Crunchy Organic Chicken
426,6.28,120,240,Sheet Pan Crunchy Organic Chicken
427,3.48,720,840,Mushroom & Spinach Ramen with Turkey
428,9.4,600,720,Szechuan-Glazed Chicken & Jasmine Rice
429,5.31,240,360,Sheet Pan Crunchy Organic Chicken
430,2.18,960,1080,Silky Sicilian Penne with Shrimp
431,2.77,1080,1200,Crispy Chicken & Bacon Alfredo
432,9.92,600,720,Za'atar Pistachio-Crusted Sea Bass
433,6.92,1080,1200,Cheesy Prosciutto Chicken Rollatini
434,4.14,1080,1200,Lemon Herb Salmon & Couscous
435,6.27,600,720,Melty Double Red Pepper & Bacon Panini
436,5.01,480,120,Chicken with Cherry Pan Sauce
437,3.97,360,480,Smashed Black Bean Tostadas
438,4.85,1080,1200,"Turkey, Sweet Potato & Pepper Quesadillas"
439,4.41,600,720,Melty Double Red Pepper & Bacon Panini
440,8.23,600,720,Walnut Pesto Scallops & Purple Sweet Potato Puree
441,7.86,1200,1320,Pepita-Crusted Salmon
442,7.51,1320,1260,Seared Salmon & Tomato-Dill Relish
443,7.09,480,600,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce
444,3.98,480,120,Steak Agnolotti in Brown Butter Sauce
