customer_id,service_time,window_start,window_end,recipes
40,9.17,720,960,Butternut Agnolotti in Brown Butter & Parmesan
41,6.98,0,240,One-Pan French Onion & Trout Orzotto
42,2.58,480,720,BBQ Pineapple & Chicken Flatbreads
43,3.4,960,1200,Fig & Bacon Chicken Lettuce Wraps
44,7.05,480,720,Paprika Chicken with Sweet Potato Jumble
45,5.99,960,1200,Prep & Bake Dijon Pecan Organic Chicken
46,2.23,0,240,Steak with Mushroom Cream Sauce
47,2.03,240,480,Cheesy Buffalo Chicken Flatbreads
48,5.83,720,960,Super-Quick Chicken Spring Rolls & Mediterranean Salad
49,7.98,0,240,Coconut-Crusted Tilapia Sandwiches
50,5.51,720,960,Seared Salmon & Tomato-Dill Relish
51,3.21,1200,1440,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
52,9.87,240,480,Melty Double Red Pepper & Bacon Panini
53,4.37,240,480,Steak & Edamame Stir-Fry
54,6.16,0,240,Shawarma-Spiced Chicken & Rice Bowls
55,9.86,240,480,BBQ Pineapple & Bacon Flatbreads
56,3.02,960,1200,Rainbow Trout Agnolotti
57,8.99,240,480,Shrimp & Greek Salad Pita Pockets
58,8.57,720,960,"Turkey, Sweet Potato & Pepper Quesadillas"
59,9.19,720,960,Rainbow Trout Agnolotti
60,4.2,720,960,Shawarma Beef & Turmeric Rice Bowls
61,8.86,720,960,Super-Quick Chicken Spring Rolls & Mediterranean Salad
62,8.78,960,1200,Figgy Balsamic Pork
63,4.13,480,720,Cheesy Bacon Jam-Stuffed Chicken
64,2.03,1200,1440,Steak Salad & Tangy Red Pepper Vinaigrette
65,6.49,0,240,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
66,7.1,720,960,Creamy Chicken Pot Pie
67,2.15,240,480,Chicken & Edamame Stir-Fry
68,2.76,720,960,Organic Chicken & Spinach Caprese Salad
69,2.66,240,480,Pepita-Crusted Salmon
70,3.82,1200,1440,Low-Lift Romesco Chicken & Garlic Herb Orzo
71,8.18,1200,1440,Mushroom & Spinach Ramen with Turkey
72,2.4,1200,1440,Onion Crunch Organic Chicken
73,8.56,240,480,Pan-Seared Sirloin Steak & Rosemary Potatoes
74,7.85,720,960,Cheesy Southwest Chicken & Kale Rice
75,6.19,1200,1440,Lemon Herb Organic Chicken & Couscous
76,9.38,960,1200,Shawarma Beef & Turmeric Rice Bowls
77,9.43,240,480,Sweet & Smoky Pork Filet
78,5.2,240,480,Shawarma-Spiced Chicken & Farro Bowls
79,9.85,720,960,Silky Sicilian Gluten-Free Fresh Fusilli
80,4.82,240,480,Mushroom & Spinach Ramen with Chicken
81,4.91,240,480,Pepita-Crusted Salmon
82,5.49,1200,1440,Crispy Kickin' Cayenne Chicken Cutlets
83,4.88,720,960,Firecracker Meatballs
84,2.9,1200,1440,Lemon Herb Chicken & Artichoke-Celery Salad
85,6.09,1200,1440,Smashed Black Bean Tostadas
86,7.9,720,960,Crispy Parmesan Chicken & Bacon Linguine
87,5.41,0,240,Organic Chicken & Creamy Lemon Zucchini Orzo
88,2.95,1200,1440,Sweet Thai Chili Barramundi
89,6.57,960,1200,Silky Sicilian Penne with Shrimp
90,7.67,960,1200,Silky Sicilian Penne with Shrimp
91,6.21,240,480,BBQ Pineapple & Shrimp Flatbreads
92,5.45,960,1200,Peachy Gochujang Pork Wraps
93,6.39,240,480,Ponzu-Glazed Trout & Broccoli Tempura
94,8.67,0,240,Peachy Gochujang Chicken Wraps
95,9.78,720,960,Figgy Balsamic Steak
96,4.5,720,960,Mexican-Spiced Chicken & Street Corn Rice Bowls
97,4.9,720,960,Cheesy Southwest Chicken & Kale Rice
98,4.32,960,1200,Za'atar Feta & Chicken Pita Pockets
99,8.85,0,240,Crispy Organic Chicken & Bacon Alfredo
100,2.93,960,1200,Fried Chicken BLT Sandwiches
