customer_id,service_time,window_start,window_end,recipes
70,2.4,180,240,Onion Crunch Organic Chicken
71,8.56,1260,1320,Pan-Seared Sirloin Steak & Rosemary Potatoes
72,7.85,1020,1080,Cheesy Southwest Chicken & Kale Rice
73,6.19,660,720,Lemon Herb Organic Chicken & Couscous
74,9.38,60,120,Shawarma Beef & Turmeric Rice Bowls
75,9.43,540,600,Sweet & Smoky Pork Filet
76,5.2,180,240,Shawarma-Spiced Chicken & Farro Bowls
77,9.85,780,840,Silky Sicilian Gluten-Free Fresh Fusilli
78,4.82,900,960,Mushroom & Spinach Ramen with Chicken
79,4.91,840,900,Pepita-Crusted Salmon
80,5.49,420,480,Crispy Kickin' Cayenne Chicken Cutlets
81,4.88,780,840,Firecracker Meatballs
82,2.9,1320,1380,Lemon Herb Chicken & Artichoke-Celery Salad
83,6.09,420,480,Smashed Black Bean Tostadas
84,7.9,1200,1260,Crispy Parmesan Chicken & Bacon Linguine
85,5.41,900,960,Organic Chicken & Creamy Lemon Zucchini Orzo
86,2.95,720,780,Sweet Thai Chili Barramundi
87,6.57,1020,1080,Silky Sicilian Penne with Shrimp
88,7.67,840,900,Silky Sicilian Penne with Shrimp
89,6.21,1200,1260,BBQ Pineapple & Shrimp Flatbreads
90,5.45,1380,1440,Peachy Gochujang Pork Wraps
91,6.39,720,780,Ponzu-Glazed Trout & Broccoli Tempura
92,8.67,480,540,Peachy Gochujang Chicken Wraps
93,9.78,840,900,Figgy Balsamic Steak
94,4.5,720,780,Mexican-Spiced Chicken & Street Corn Rice Bowls
95,4.9,0,60,Cheesy Southwest Chicken & Kale Rice
96,4.32,360,420,Za'atar Feta & Chicken Pita Pockets
97,8.85,480,540,Crispy Organic Chicken & Bacon Alfredo
98,2.93,1380,1440,Fried Chicken BLT Sandwiches
99,3.39,0,60,Steak with Mushroom Cream Sauce
100,2.1,660,720,Shawarma-Spiced Chicken & Rice Bowls
101,4.71,420,480,Paprika Chicken with Sweet Potato Jumble
102,4.99,1380,1440,Smoky Mustard Chicken & Roasted Potatoes
103,9.73,600,660,Crispy Parmesan Chicken & Bacon Linguine
104,8.78,1080,1140,Savory Paprika Tilapia with Rice & Beans
105,6.76,960,1020,Harvest Kale Salad with Shrimp
106,6.6,420,480,Chicken & Greek Salad Pita Pockets
107,3.74,120,180,Pub-Style Turkey Shepherd's Pie
108,8.4,120,180,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce
109,6.18,0,60,Steak Agnolotti in Brown Butter Sauce
110,3.49,240,300,Crispy Parmesan Chicken & Bacon Linguine
111,3.08,540,600,Smashed Black Bean Tostadas
112,8.26,360,420,Southwest Chicken Tacos
113,3.24,480,540,BBQ Cheddar Burgers with Chipotle Mayo
114,4.85,360,420,Cheesy BBQ Chicken Pizzas
115,4.15,480,540,One-Pan Cantina Shrimp Fajitas
116,2.93,420,480,BBQ Pineapple & Bacon Flatbreads
117,7.02,660,720,Herbed Chicken & Creamy Lemon Zucchini Orzo
118,9.52,60,120,Crispy Organic Chicken & Bacon Alfredo
119,8.37,0,60,Silky Sicilian Penne with Shrimp
120,8.72,900,960,German Ranch Steak with Dijon Sauce
121,2.18,1320,1380,Silky Sicilian Penne
122,6.21,1320,1380,Shawarma-Spiced Beef & Rice Bowls
123,7.69,1380,1440,Crispy Organic Chicken & Bacon Alfredo
124,5.02,240,300,Harvest Kale & Roasted Brussels Salad
125,4.3,120,180,Baked Old Bay Scallop & Shrimp Gratins
126,7.62,660,720,Organic Chicken & Spinach Caprese Salad
127,4.23,420,480,Silky Sicilian Gluten-Free Fresh Fusilli
128,6.9,1260,1320,Palermo Prosciutto & Chicken Fusilli
129,5.45,120,180,One-Pan French Onion Orzotto
130,3.1,0,60,Smashed Black Bean & Beef Tostadas
131,3.52,120,180,Spicy Peruvian Organic Chicken
132,7.1,240,300,Baked Old Bay Scallop & Shrimp Gratins
133,5.24,840,900,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
134,9.57,780,840,Turkey Lomo Saltado
135,7.72,120,180,Cheesy BBQ Chicken Pizzas
136,7.91,0,60,Mexican-Spiced Shrimp & Street Corn Rice Bowls
137,8.43,240,300,Szechuan-Glazed Chicken & Jasmine Rice
138,8.85,1320,1380,Greek Goddess Shrimp & Bulgur Bowls
139,6.8,780,840,Peachy Gochujang Chicken Wraps
140,5.24,360,420,Smashed Black Bean Tostadas
141,2.08,480,540,Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
142,6.71,840,900,Pan-Seared Chicken & Rosemary Potatoes
143,8.54,840,900,Prep & Bake Dijon Pecan Organic Chicken
144,9.8,540,600,Argentinian Chicken
145,7.52,720,780,Cheesy Southwest Chicken & Kale Rice
146,7.11,1080,1140,Mexican-Spiced Shrimp & Street Corn Rice Bowls
147,9.35,360,420,Pub-Style Shepherd's Pie
148,8.2,960,1020,Crispy Kickin' Cayenne Chicken Cutlets
149,6.85,1140,1200,Sweet & Smoky Ranch Steak
150,7.04,180,240,Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
151,9.87,240,300,Shawarma-Spiced Chicken & Rice Bowls
152,7.72,1320,1380,Swicy Poke-Inspired Rainbow Trout Bowls
153,3.58,360,420,Smashed Black Bean Tostadas
154,6.7,720,780,Mushroom & Spinach Ramen with Turkey
155,7.34,840,900,"Warm Lentil, Carrot & Feta Salad"
156,3.15,600,660,Rib-Eye Steak & Creamy Mustard Sauce
157,9.21,180,240,Onion Crunch Organic Chicken
158,4.04,720,780,Chicken Chimichurri Grain Bowls
159,3.69,360,420,Crispy Parmesan Chicken & Bacon Linguine
160,5.21,1080,1140,Cheesy Southwest Chicken & Kale Rice
161,6.22,1260,1320,Lemon Herb Organic Chicken & Couscous
162,3.59,60,120,Chicken Sausage Pomodoro Penne Bake
163,9.2,540,600,BBQ Pineapple Flatbreads
164,4.76,720,780,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
165,2.38,1200,1260,Crispy Parmesan Chicken & Bacon Linguine
166,5.22,300,360,Turkey Lomo Saltado
167,6.84,660,720,Silky Sicilian Gluten-Free Fresh Fusilli
168,8.99,660,720,Coconut-Crusted Tilapia Sandwiches
169,8.37,1140,1200,Seared Salmon & Lemon-Dijon Sauce
170,7.39,600,660,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
171,7.4,1320,1380,Sirloin Steak Salad & Red Pepper Dressing
172,9.83,360,420,Crispy Chicken & Bacon Alfredo
173,4.36,0,60,Creamy Dill Ranch Steak
174,5.24,0,60,Curried Chicken & Roasted Sweet Potato Jumble
175,3.01,1140,1200,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
176,8,720,780,Harvest Kale Salad with Bacon
177,4.59,480,540,Sweet Potato & Bacon Quesadillas
178,8.23,120,180,Smoky Mustard Chicken & Roasted Potatoes
179,6.95,360,420,Air Fryer Swicy Cajun Chicken Sandwiches
180,2.75,300,360,Chicken & Edamame Stir-Fry
181,3.3,420,480,Smoky Mustard Pork Chops & Roasted Potatoes
182,2.48,480,540,Smoky Mustard Chicken & Roasted Potatoes
183,7.6,240,300,Firecracker Meatballs
184,3.36,0,60,Pan-Seared Sirloin Steak & Rosemary Potatoes
185,2.59,1080,1140,Fried Chicken BLT Sandwiches
186,5.5,540,600,Sweet & Smoky Chicken
187,7.09,660,720,Pub-Style Turkey Shepherd's Pie
188,7.26,1380,1440,Seared Salmon & Kale Salad with Mango
189,4.52,840,900,Seared Salmon & Kale Salad with Mango
190,7.45,1260,1320,Curry Chicken Banh Mi
191,2.83,1380,1440,Seared Salmon & Kale Salad with Mango
192,5.92,480,540,Swicy Poke-Inspired Rainbow Trout Bowls
193,2.09,1140,1200,Shawarma Turkey & Turmeric Rice Bowls
194,5.56,960,1020,One-Pan French Onion & Steak Orzotto
195,6.89,960,1020,"Turkey, Sweet Potato & Pepper Quesadillas"
196,8.09,1140,1200,Onion Crunch Organic Chicken
197,2.79,660,720,Spicy Peruvian Organic Chicken
198,7.82,360,420,Rainbow Trout Agnolotti
199,4.99,60,120,Argentinian Chicken
200,6.86,120,180,Organic Chicken Milanese & Pesto Penne
201,10,960,1020,Palermo Prosciutto & Chicken Fusilli
202,5.89,240,300,Shawarma Chicken & Turmeric Rice Bowls
203,4.5,960,1020,Zucchini & Beef Pomodoro Penne Bake
204,5.39,1380,1440,Southwest Shrimp Tacos
205,5.73,960,1020,Cheesy Bacon Jam-Stuffed Chicken
206,2.58,960,1020,Steak & Cheddar-Swiss Fondue Board
207,5.01,60,120,Walnut Pesto Scallops & Purple Sweet Potato Puree
208,3.75,60,120,Chicken Chimichurri Grain Bowls
209,2.26,1260,1320,Argentinian Chicken
210,7.36,1320,1380,One-Pan Cantina Shrimp Fajitas
211,7.93,240,300,Smashed Black Bean Tostadas
212,4.65,0,60,Hainanese-Style Roasted Chicken & Rice
213,5.74,0,60,Sweet & Tangy Tempura Chicken Sandos
214,7.28,1080,1140,Steak with Mushroom Cream Sauce
215,5.15,60,120,Argentinian Bavette Steak
216,6.38,1200,1260,Steak Salad & Tangy Red Pepper Vinaigrette
217,9.98,660,720,Cheesy Prosciutto Organic Chicken Rollatini
218,2.6,300,360,Air Fryer Cajun Chicken & Bacon Sandos
219,2.83,1320,1380,Cheesy Prosciutto Chicken Rollatini
220,4.36,180,240,Air Fryer Swicy Cajun Chicken Sandwiches
221,3.83,1320,1380,Chicken Sausage Pomodoro Penne Bake
222,2.23,600,660,Creamy Dill Sirloin Steak
223,6.61,1380,1440,Harvest Kale & Roasted Brussels Salad
224,6.12,960,1020,Zesty Lemon-Parsley Trout
225,5.85,300,360,Zucchini & Shrimp Pomodoro Penne Bake
226,5.82,1380,1440,Greek Goddess Steak & Bulgur Bowls
227,4.89,240,300,Mushroom & Spinach Ramen with Turkey
228,9.02,1140,1200,Organic Chicken Chimichurri Grain Bowls
229,3.78,60,120,Lemon Herb Salmon & Couscous
230,5.42,300,360,Blackened Half Chicken with Mango-Lime BBQ Sauce
231,6.09,1260,1320,Cheesy Prosciutto Organic Chicken Rollatini
232,7.7,600,660,Lemon Herb Chicken & Artichoke-Celery Salad
233,9.08,900,960,Cheesy Buffalo Chicken Flatbreads
234,9.8,900,960,Mexican-Spiced Salmon & Street Corn Rice Bowls
235,3.2,0,60,Chicken Sausage Pomodoro Penne Bake
236,5.65,480,540,Barramundi with Lemon-Dill Sauce
237,8.73,300,360,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
238,2.78,900,960,Palermo Prosciutto & Chicken Fusilli
239,7.89,120,180,Mexican-Spiced Chicken & Street Corn Rice Bowls
240,8.92,1140,1200,Mexican-Spiced Chicken & Street Corn Rice Bowls
241,4.99,180,240,Prosciutto-Wrapped Herb-Stuffed Chicken
242,2.34,1080,1140,Sesame Kimchi Fried Rice
243,9.27,120,180,Southwest Steak Fajita Tacos
244,5.47,1080,1140,Shrimp Spaghetti with a Kick
245,2.63,1140,1200,Silky Sicilian Penne & Sirloin Steak
246,3.95,360,420,BBQ Pineapple & Bacon Flatbreads
247,3.17,1140,1200,Steak Salad & Tangy Red Pepper Vinaigrette
248,6.87,480,540,"Sweet Soy Chicken, Mushroom & Snow Pea Stir-Fry"
249,7.7,0,60,Shrimp Spaghetti with a Kick
250,9.74,420,480,Prep & Bake Cheesy Tomato Ravioli
251,3.95,360,420,Smoky Mustard Pork Chops & Roasted Potatoes
252,8.78,1020,1080,Paprika Chicken with Sweet Potato Jumble
253,6.12,420,480,Chicken Chimichurri Grain Bowls
254,5.13,0,60,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
255,2.62,600,660,Onion Crunch Organic Chicken
256,3.54,1020,1080,Palermo Prosciutto & Chicken Fusilli
257,8.72,1320,1380,Zucchini & Turkey Pomodoro Penne Bake
258,7.5,540,600,Lemon Herb Salmon & Couscous
259,4.44,120,180,Harvest Kale Salad with Sirloin Steak
260,8.26,360,420,One-Pot Loaded Three-Bean Chicken Chili
261,7.79,900,960,Fried Chicken BLT Sandwiches
262,9.44,900,960,One-Pan Cantina Shrimp Fajitas
263,7.24,1140,1200,Palermo Prosciutto & Chicken Fusilli
264,3.54,960,1020,Chicken Chimichurri Grain Bowls
265,9.33,60,120,Zucchini & Chicken Pomodoro Penne Bake
266,5.83,0,60,Steak & Edamame Stir-Fry
267,2.01,900,960,Zucchini Pomodoro Penne Bake
268,7.18,660,720,Mexican-Spiced Chicken & Street Corn Rice Bowls
269,6.24,240,300,Steak with Mushroom Cream Sauce
270,3.84,240,300,BBQ Cheddar Turkeyburgers & Chipotle Mayo
271,3.51,1320,1380,Chicken & Edamame Stir-Fry
272,8.09,480,540,Lemon Herb Chicken & Artichoke-Celery Salad
273,2.91,480,540,Tex-Mex Chicken & Queso Rice Bowls
274,2.86,120,180,Southwest Shrimp Tacos
275,9.97,1080,1140,"Warm Lentil, Carrot & Feta Salad"
276,6.22,900,960,Spicy Peruvian Organic Chicken
277,7.13,900,960,Pesto Chicken Salad Lettuce Wraps
278,7.66,120,180,German Ranch Steak with Dijon Sauce
279,8.47,1140,1200,Spicy Peruvian Steak
280,8.31,1380,1440,Grass-Fed Rib-Eye Agnolotti
281,6.97,1260,1320,Korean BBQ Mushroom & Bacon Sandwiches
282,3.65,1380,1440,Sweet & Tangy Tempura Chicken Sandos
283,7.05,0,60,Smoky Chipotle Beef Burrito Bowls
284,8.97,1380,1440,Baked Old Bay Scallop & Shrimp Gratins
285,7.13,1140,1200,Southwest Steak Fajita Tacos
286,8.93,600,660,Air Fryer Cajun Organic Chicken Sandos
287,6.02,960,1020,One-Pan Cheesy Beef Tortilla Melts
288,8.93,420,480,Crispy Tofu Sesame Lo Mein
289,4.48,180,240,Southwest Chicken Tacos
290,6.08,300,360,Chicken & Edamame Stir-Fry
291,9.55,420,480,"Beef, Sweet Potato & Pepper Quesadillas"
292,3.66,1140,1200,Fried Chicken BLT Sandwiches
293,7.33,120,180,Shrimp & Greek Salad Pita Pockets
294,3.68,900,960,Zucchini Pomodoro Fusilli Bake
295,7.22,120,180,Ponzu-Glazed Trout & Broccoli Tempura
296,3.9,1020,1080,Creamy Chicken Pot Pie
297,3.14,780,840,"Italian Chicken, Bacon & Pepper Sandos"
298,4.75,1020,1080,Silky Sicilian Penne with Chicken Sausage
299,5.84,60,120,Steak with Peppercorn Sauce & Brussels
300,9.63,1260,1320,Steak & Cheddar-Swiss Fondue Board
301,9.41,120,180,Chicken Milanese & Creamy Pesto Fusilli
302,3.96,900,960,"Chicken, Sweet Potato & Pepper Quesadillas"
303,2.23,480,540,Rib-Eye Steak & Creamy Mustard Sauce
304,8.7,180,240,Pub-Style Shepherd's Pie
305,5.65,0,60,Onion Crunch Organic Chicken
306,8.84,180,240,Chicken Milanese & Creamy Pesto Fusilli
307,5.01,0,60,Shrimp & Greek Salad Pita Pockets
308,9.61,780,840,Silky Sicilian Penne with Bacon
309,8.25,1200,1260,Red Curry Lo Mein Stir-Fry & Candied Peanuts
310,8.03,900,960,Grass-Fed Rib-Eye Agnolotti
311,9.33,1140,1200,Zesty Lemon-Parsley Trout
312,6.22,1380,1440,Savory Paprika Tilapia with Rice & Beans
313,8.9,420,480,Zucchini Pomodoro Fusilli Bake
314,5.18,360,420,Szechuan Pork Noodle Stir-Fry
315,7.75,120,180,Melty Double Red Pepper & Bacon Panini
316,3.03,960,1020,Dijon Dill Chicken
317,8.02,0,60,Harvest Kale Salad with Shrimp
318,9.3,900,960,Seared Salmon & Tomato-Dill Relish
319,9.48,660,720,Crispy Organic Chicken & Bacon Alfredo
320,9.77,1080,1140,"Sweet Soy Chicken, Mushroom & Snow Pea Stir-Fry"
321,4.52,1260,1320,Smashed Black Bean & Beef Tostadas
322,8.29,1320,1380,Mushroom & Spinach Ramen with Beef
323,6.8,1260,1320,Cheesy Buffalo Chicken Flatbreads
324,8.54,780,840,Red Curry Lo Mein Stir-Fry & Candied Peanuts
325,3.62,300,360,Paprika Chicken with Sweet Potato Jumble
326,6.72,300,360,Soy-Ginger Beef Meatball Rice Bowls
327,9.26,720,780,Savory Paprika Tilapia with Rice & Beans
328,7.15,1080,1140,Za'atar Pistachio-Crusted Sea Bass
329,6.93,1260,1320,German Ranch Steak with Dijon Sauce
330,4.98,420,480,Hawaiian-Style Coconut Tempura Shrimp
331,5.3,60,120,Smashed Black Bean & Beef Tostadas
332,3.36,1200,1260,Shawarma Turkey & Turmeric Rice Bowls
333,5,0,60,Figgy Balsamic Bavette Steak
334,3.6,840,900,Pepita-Crusted Salmon
335,7.37,0,60,Southwest Bavette Steak Fajita Tacos
336,5.38,240,300,Tex-Mex Chicken & Queso Rice Bowls
337,2.91,900,960,Harvest Kale Salad with Bacon
338,7.15,1080,1140,Firehouse Cheeseburgers
339,8.74,180,240,Steak with Peppercorn Sauce & Brussels
340,5.16,120,180,Harvest Kale Salad with Chicken
341,9.82,960,1020,Zucchini & Chicken Pomodoro Penne Bake
342,5.15,960,1020,Palermo Prosciutto & Chicken Fusilli
343,6.92,660,720,Prep & Bake Dijon Pecan Organic Chicken
344,7.65,780,840,One-Pot Loaded Three-Bean Chicken Chili
345,3.35,1200,1260,Mushroom & Spinach Ramen with Beef
346,8.77,300,360,Zucchini & Shrimp Pomodoro Penne Bake
347,8.04,120,180,BBQ Cheddar Burgers with Chipotle Mayo
348,9.87,480,540,Shrimp & Greek Salad Pita Pockets
349,4.14,240,300,Onion Crunch Organic Chicken
350,9.14,1380,1440,Dark Meat Chicken Quesadillas with Mango Salsa
351,7.84,960,1020,Szechuan-Glazed Chicken & Jasmine Rice
352,4.36,780,840,Dark Meat Chicken Quesadillas with Mango Salsa
353,9.57,1200,1260,Savory Mushroom & Spinach Ramen
354,6.38,120,180,Salmon with Lemon-Dill Sauce
355,2.95,0,60,Spicy Peruvian Steak
356,3.44,1140,1200,Onion Crunch Organic Chicken
357,4.21,1200,1260,Silky Sicilian Penne with Shrimp
358,8.64,1320,1380,Sweet & Smoky Pork Filet
359,5.91,0,60,Steak with Peppercorn Sauce & Brussels
360,6.33,120,180,Cheesy Bacon Jam-Stuffed Chicken
361,2.41,1020,1080,Organic Chicken & Creamy Lemon Zucchini Orzo
362,2.75,540,600,Creamy Dill Organic Chicken
363,7.75,1260,1320,Soy-Ginger Turkey Meatball Rice Bowls
364,5.83,120,180,One-Pan French Onion & Trout Orzotto
365,8.49,420,480,Shawarma-Spiced Chicken & Rice Bowls
366,5.71,780,840,Tex-Mex Chicken & Queso Rice Bowls
367,8.9,1380,1440,Spicy Peruvian Steak
368,4.73,1020,1080,Crispy Organic Chicken & Bacon Alfredo
369,2.32,840,900,Shawarma-Spiced Beef & Rice Bowls
370,8.92,1260,1320,Melty Double Red Pepper & Bacon Panini
371,7.25,1320,1380,Soy-Ginger Beef Meatball Rice Bowls
372,2.01,60,120,BBQ Flatbreads & Chicken Sausage
373,6.64,540,600,"Sweet Soy Chicken, Mushroom & Snow Pea Stir-Fry"
374,4.65,60,120,Za'atar Pistachio-Crusted Sea Bass
375,9.54,960,1020,Creamy Lobster Pot Pie
376,4.74,420,480,Figgy Balsamic Bavette Steak
377,8.39,0,60,Swicy Poke-Inspired Rainbow Trout Bowls
378,8.4,480,540,Turkey Lomo Saltado
379,6.89,600,660,Mexican-Spiced Chicken & Street Corn Rice Bowls
380,6.85,1260,1320,Rib-Eye Steak & Creamy Mustard Sauce
381,7.49,900,960,Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
382,6.44,360,420,Cheesy Prosciutto Organic Chicken Rollatini
383,9.95,540,600,One-Pan French Onion & Trout Orzotto
384,7.18,1320,1380,Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
385,6.17,120,180,Sweet & Smoky Pork Filet
386,6.71,1020,1080,Southwest Chicken Tacos
387,6.47,1380,1440,Chicken Chimichurri Grain Bowls
388,7.62,720,780,Hawaiian-Style Coconut Tempura Shrimp
389,4.1,360,420,Zesty Lemon-Parsley Trout
390,8.91,180,240,Paprika Chicken with Sweet Potato Jumble
391,6.21,720,780,Swicy Poke-Inspired Rainbow Trout Bowls
392,9.53,1140,1200,Mushroom & Spinach Ramen with Turkey
393,8.87,0,60,Mexican-Spiced Chicken & Street Corn Rice Bowls
394,2.65,420,480,Cheesy Bacon Jam-Stuffed Organic Chicken
395,6.59,780,840,One-Pan Cantina Shrimp Fajitas
396,8.95,900,960,Southwest Chicken Tacos
397,5.18,780,840,Mushroom & Spinach Ramen with Turkey
398,2.3,660,720,Silky Sicilian Penne with Bacon
399,3.44,1080,1140,Shawarma Turkey & Turmeric Rice Bowls
400,7.88,1320,1380,Crispy Parmesan Chicken & Bacon Linguine
401,9.01,840,900,Lemon Herb Chicken & Artichoke-Celery Salad
402,6.82,60,120,Smoky Chipotle Beef Burrito Bowls
403,7.42,60,120,One-Pan Cheesy Beef Tortilla Melts
404,5.53,1320,1380,Crispy Organic Chicken & Bacon Alfredo
405,7.4,1260,1320,Zucchini Pomodoro Penne Bake
406,4.75,1080,1140,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce
407,4.55,1260,1320,Mushroom & Spinach Ramen with Turkey
408,5.59,1260,1320,Shrimp Spaghetti with a Kick
409,3.07,960,1020,Harvest Kale Salad with Sirloin Steak
410,6.94,1140,1200,Butternut Agnolotti in Brown Butter & Parmesan
411,5.72,540,600,Grass-Fed Rib-Eye Agnolotti
412,5.55,300,360,Argentinian Bavette Steak
413,2.82,840,900,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce
414,3.5,1260,1320,Red Curry Lo Mein Stir-Fry & Candied Peanuts
415,7.94,600,660,Figgy Balsamic Pork
416,8.25,240,300,Silky Sicilian Penne
417,2.1,0,60,Shrimp & Greek Salad Pita Pockets
418,9.52,420,480,Melty Double Red Pepper & Bacon Panini
419,7.67,1200,1260,Creamy Dill Ranch Steak
420,6.56,660,720,Chicken & Greek Salad Pita Pockets
421,4.51,660,720,Curry Chicken Banh Mi
422,7.25,240,300,Soy-Ginger Beef Meatball Rice Bowls
423,9.99,360,420,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
424,8.06,180,240,Shawarma-Spiced Chicken & Farro Bowls
425,2.64,300,360,Sheet Pan Crunchy Organic Chicken
426,6.28,720,780,Sheet Pan Crunchy Organic Chicken
427,3.48,1140,1200,Mushroom & Spinach Ramen with Turkey
428,9.4,840,900,Szechuan-Glazed Chicken & Jasmine Rice
429,5.31,120,180,Sheet Pan Crunchy Organic Chicken
430,2.18,1320,1380,Silky Sicilian Penne with Shrimp
431,2.77,420,480,Crispy Chicken & Bacon Alfredo
432,9.92,1140,1200,Za'atar Pistachio-Crusted Sea Bass
433,6.92,900,960,Cheesy Prosciutto Chicken Rollatini
434,4.14,720,780,Lemon Herb Salmon & Couscous
435,6.27,1020,1080,Melty Double Red Pepper & Bacon Panini
436,5.01,540,600,Chicken with Cherry Pan Sauce
437,3.97,1080,1140,Smashed Black Bean Tostadas
438,4.85,960,1020,"Turkey, Sweet Potato & Pepper Quesadillas"
439,4.41,1380,1440,Melty Double Red Pepper & Bacon Panini
440,8.23,1080,1140,Walnut Pesto Scallops & Purple Sweet Potato Puree
441,7.86,1320,1380,Pepita-Crusted Salmon
442,7.51,240,300,Seared Salmon & Tomato-Dill Relish
443,7.09,1200,1260,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce
444,3.98,1320,1380,Steak Agnolotti in Brown Butter Sauce
