customer_id,service_time,window_start,window_end,recipes
19,4.78,480,1260,Pesto Chicken Salad Lettuce Wraps|Harvest Kale Salad with Bacon
20,4.26,720,960,Shrimp Spaghetti with a Kick|Walnut Pesto Scallops & Purple Sweet Potato Puree
21,2.55,480,720,Sweet Potato & Bacon Quesadillas|Figgy Balsamic Pork|Prep & Bake Cheesy Tomato Ravioli|Steak Agnolotti in Brown Butter Sauce|Steak & Cheddar-Swiss Fondue Board
22,5.27,960,1200,Sweet Potato & Bacon Quesadillas|Szechuan Pork Noodle Stir-Fry|Red Curry Lo Mein Stir-Fry & Candied Peanuts
23,2.83,480,1260,"Crispy Tofu Sesame Lo Mein|Turkey, Sweet Potato & Pepper Quesadillas|Beef, Sweet Potato & Pepper Quesadillas"
24,9.59,480,1260,Mexican-Spiced Steak & Street Corn Rice Bowls|Chicken Chimichurri Grain Bowls|Argentinian Chicken|Pan-Seared Chicken & Rosemary Potatoes|Creamy Lobster Pot Pie
25,2.7,720,960,BBQ Cheddar Turkeyburgers & Chipotle Mayo|Silky Sicilian Gluten-Free Fresh Fusilli|Chicken & Greek Salad Pita Pockets
26,7.27,960,1200,One-Pan Cheesy Beef Tortilla Melts|Cheesy Bacon Jam-Stuffed Organic Chicken|Szechuan-Glazed Rib-Eye & Jasmine Rice
27,9.51,720,960,Prep & Bake Cheesy Tomato Ravioli|Hainanese-Style Roasted Chicken & Rice
28,9.12,720,960,Ponzu-Glazed Trout & Broccoli Tempura|Greek Goddess Steak & Bulgur Bowls|Silky Sicilian Penne with Chicken Sausage
29,6.19,960,1200,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce|Mexican-Spiced Shrimp & Street Corn Rice Bowls|Swicy Poke-Inspired Rainbow Trout Bowls
30,6.44,720,960,Sweet Thai Chili Salmon|Argentinian Bavette Steak
31,6.51,960,1200,Mushroom & Spinach Ramen with Beef|Zucchini & Turkey Pomodoro Penne Bake
32,3.95,480,1260,Crispy Organic Chicken & Bacon Alfredo
33,4.7,480,1260,"Italian Chicken, Bacon & Pepper Sandos|Curried Chicken & Roasted Sweet Potato Jumble"
34,7.9,720,960,Gouda-Stuffed Pork Meatloaves|Figgy Balsamic Steak
35,8.85,960,1200,Cheesy Bacon Jam-Stuffed Chicken|Figgy Balsamic Steak
36,2.38,480,720,Organic Chicken & Spinach Caprese Salad|One-Pan French Onion Orzotto|BBQ Pineapple & Shrimp Flatbreads|Mushroom & Spinach Ramen with Turkey
37,5.25,480,1260,Mexican-Spiced Salmon & Street Corn Rice Bowls|Steak Agnolotti in Brown Butter Sauce
38,3.07,720,960,"Beef, Sweet Potato & Pepper Quesadillas|Paprika Chicken with Sweet Potato Jumble"
39,7.01,480,1260,Mexican-Spiced Shrimp & Street Corn Rice Bowls|BBQ Flatbreads & Chicken Sausage|Greek Goddess Steak & Bulgur Bowls|Zucchini Pomodoro Penne Bake
40,7.43,960,1200,Shawarma Beef & Turmeric Rice Bowls|Fried Chicken BLT Sandwiches|Rib-Eye Steak & Creamy Mustard Sauce|Silky Sicilian Penne with Chicken
41,2.8,480,720,Prep & Bake Cheesy Tomato Ravioli
42,5.02,480,1260,Mexican-Spiced Steak & Street Corn Rice Bowls|Onion Crunch Organic Chicken|Fig & Bacon Chicken Lettuce Wraps
43,2.97,480,1260,Lemon Herb Chicken & Artichoke-Celery Salad|One-Pan French Onion Orzotto
44,6.85,720,960,Smoky Chipotle Beef Burrito Bowls|Sweet Potato & Pepper Quesadillas|Spicy Peruvian Chicken|Hainanese-Style Roasted Chicken & Rice|Pesto Chicken Salad Lettuce Wraps|Chicken & Edamame Stir-Fry
45,8.34,480,1260,Silky Sicilian Penne with Shrimp|Zesty Lemon-Parsley Trout
46,4.23,960,1200,Silky Sicilian Penne with Shrimp
47,5.71,480,720,Cheesy Buffalo Chicken Flatbreads|Chicken Sausage Pomodoro Penne Bake|Turkey Lomo Saltado|Shawarma-Spiced Chicken & Rice Bowls|Fig & Bacon Chicken Lettuce Wraps
48,6.3,720,960,Sweet Thai Chili Barramundi|Pepita-Crusted Salmon
49,4.68,960,1200,Curried Chicken & Roasted Sweet Potato Jumble|Palermo Prosciutto & Chicken Fusilli
50,9.16,960,1200,Savory Paprika Tilapia with Rice & Beans|Crispy Korean-Style BBQ Mushroom Sandwiches|Lemon Herb Salmon & Couscous
