customer_id,service_time,window_start,window_end,recipes
79,9.85,960,1200,Silky Sicilian Gluten-Free Fresh Fusilli
80,4.82,720,960,Mushroom & Spinach Ramen with Chicken
81,4.91,720,960,Pepita-Crusted Salmon
82,5.49,960,1200,Crispy Kickin' Cayenne Chicken Cutlets
83,4.88,480,720,Firecracker Meatballs|Crispy Chicken & Bacon Alfredo
84,2.9,960,1200,Lemon Herb Chicken & Artichoke-Celery Salad
85,6.09,720,960,Smashed Black Bean Tostadas
86,7.9,0,1440,Crispy Parmesan Chicken & Bacon Linguine
87,5.41,960,1200,Organic Chicken & Creamy Lemon Zucchini Orzo|Curry Chicken Banh Mi
88,2.95,960,1200,Sweet Thai Chili Barramundi|Mushroom & Spinach Ramen with Beef|Cheesy Prosciutto Organic Chicken Rollatini
89,6.57,480,720,Silky Sicilian Penne with Shrimp
90,7.67,720,960,Silky Sicilian Penne with Shrimp
91,6.21,480,720,BBQ Pineapple & Shrimp Flatbreads
92,5.45,960,1200,Peachy Gochujang Pork Wraps
93,6.39,0,1440,Ponzu-Glazed Trout & Broccoli Tempura|Rib-Eye Steak & Creamy Mustard Sauce
94,8.67,720,960,Peachy Gochujang Chicken Wraps
95,9.78,960,1200,Figgy Balsamic Steak
96,4.5,480,720,Mexican-Spiced Chicken & Street Corn Rice Bowls
97,4.9,0,1440,Cheesy Southwest Chicken & Kale Rice
98,4.32,720,960,Za'atar Feta & Chicken Pita Pockets
99,8.85,720,960,Crispy Organic Chicken & Bacon Alfredo
100,2.93,0,1440,Fried Chicken BLT Sandwiches|BBQ Pineapple & Chicken Flatbreads
