customer_id,service_time,window_start,window_end,recipes
29,5.22,960,1200,Sweet & Spicy Beef Fried Rice|Cheesy Buffalo Chicken Flatbreads
30,4.97,960,1200,Super-Quick Chicken Spring Rolls & Mediterranean Salad|Crispy Parmesan Chicken & Bacon Linguine
31,5.36,480,720,Dijon Dill Chicken
32,4.51,480,720,One-Pan French Onion & Trout Orzotto
33,3.88,480,720,Seared Salmon & Kale Salad with Mango|Harvest Kale & Roasted Brussels Salad
34,5.3,480,720,Argentinian Bavette Steak
35,8.34,960,1200,Crispy Kickin' Cayenne Chicken Cutlets|Soy-Ginger Beef Meatball Rice Bowls
36,8.78,480,1260,Chicken & Greek Salad Pita Pockets|Silky Sicilian Gluten-Free Fresh Fusilli
37,5.9,480,720,One-Pan Cantina Shrimp Fajitas|Sweet Thai Chili Barramundi
38,8.97,720,960,Smoky Chipotle Beef Burrito Bowls|BBQ Flatbreads & Chicken Sausage
39,7.34,480,720,Gouda-Stuffed Pork Meatloaves|Greek Goddess Shrimp & Bulgur Bowls|Savory Mushroom & Spinach Ramen|Sweet & Smoky Ranch Steak
40,8.25,720,960,One-Pan Cantina Shrimp Fajitas|Pub-Style Turkey Shepherd's Pie
41,7.75,480,1260,Shrimp Spaghetti with a Kick
42,5.61,720,960,Smoky Chipotle Beef Burrito Bowls|Sweet Thai Chili Salmon
43,7.14,720,960,Cheesy Buffalo Chicken & Mashed Potato Bake|Zucchini & Beef Pomodoro Penne Bake
44,9.2,480,720,Air Fryer Cajun Chicken & Bacon Sandos|Pesto Shrimp Salad Lettuce Wraps|Firecracker Meatballs|Crispy Organic Chicken & Bacon Alfredo|Pan-Seared Sirloin Steak & Rosemary Potatoes
45,5.93,720,960,Soy-Ginger Beef Meatball Rice Bowls
46,4.77,720,960,Seared Salmon & Kale Salad with Mango
47,3.28,960,1200,One-Pan French Onion & Steak Orzotto|Crispy Organic Chicken & Bacon Alfredo|BBQ Pineapple Flatbreads|Sheet Pan Crunchy Organic Chicken
48,8.68,480,1260,One-Pot Loaded Three-Bean Chicken Chili
49,5.63,480,1260,"Turkey, Sweet Potato & Pepper Quesadillas|Seared Salmon & Lemon-Dijon Sauce"
50,3.82,480,1260,Steak Salad & Tangy Red Pepper Vinaigrette|Chicken with Cherry Pan Sauce
