customer_id,service_time,window_start,window_end,recipes
37,5.9,480,1260,One-Pan Cantina Shrimp Fajitas|Sweet Thai Chili Barramundi
38,8.97,960,1200,Smoky Chipotle Beef Burrito Bowls|BBQ Flatbreads & Chicken Sausage
39,7.34,480,1260,Gouda-Stuffed Pork Meatloaves|Greek Goddess Shrimp & Bulgur Bowls|Savory Mushroom & Spinach Ramen|Sweet & Smoky Ranch Steak
40,8.25,480,720,One-Pan Cantina Shrimp Fajitas|Pub-Style Turkey Shepherd's Pie|Seared Salmon & Kale Salad with Mango
41,7.75,720,960,Shrimp Spaghetti with a Kick
42,5.61,960,1200,Smoky Chipotle Beef Burrito Bowls|Sweet Thai Chili Salmon|Dijon Dill Chicken
43,7.14,720,960,Cheesy Buffalo Chicken & Mashed Potato Bake|Zucchini & Beef Pomodoro Penne Bake
44,9.2,720,960,Air Fryer Cajun Chicken & Bacon Sandos|Pesto Shrimp Salad Lettuce Wraps|Firecracker Meatballs|Crispy Organic Chicken & Bacon Alfredo|Pan-Seared Sirloin Steak & Rosemary Potatoes|Harvest Kale & Roasted Brussels Salad
45,5.93,480,720,Soy-Ginger Beef Meatball Rice Bowls
46,4.77,480,720,Seared Salmon & Kale Salad with Mango
47,3.28,960,1200,One-Pan French Onion & Steak Orzotto|Crispy Organic Chicken & Bacon Alfredo|BBQ Pineapple Flatbreads|Sheet Pan Crunchy Organic Chicken
48,8.68,480,720,One-Pot Loaded Three-Bean Chicken Chili|Chicken Sausage Agnolotti in Brown Butter
49,5.63,480,720,"Turkey, Sweet Potato & Pepper Quesadillas|Seared Salmon & Lemon-Dijon Sauce"
50,3.82,960,1200,Steak Salad & Tangy Red Pepper Vinaigrette|Chicken with Cherry Pan Sauce|Zesty Lemon-Parsley Trout
